"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/2020","7,567.0","7,378.1","7,590.0","7,356.0","0.82K","2.56%"
"11/06/2020","7,378.1","7,785.0","7,820.0","7,200.7","1.89K","-5.23%"
"10/06/2020","7,785.0","7,705.8","7,820.0","7,627.0","0.96K","1.03%"
"09/06/2020","7,705.8","7,703.1","7,750.0","7,532.1","0.78K","0.04%"
"08/06/2020","7,703.1","7,676.7","7,735.3","7,610.0","0.67K","0.34%"
"07/06/2020","7,676.7","7,655.8","7,750.0","7,438.0","0.80K","0.27%"
"06/06/2020","7,655.8","7,617.0","7,705.0","7,556.0","0.49K","0.47%"
"05/06/2020","7,620.0","7,767.0","7,824.0","7,613.5","0.89K","-1.93%"
"04/06/2020","7,769.9","7,699.0","7,849.5","7,565.0","1.00K","0.92%"
"03/06/2020","7,699.0","7,589.5","7,700.0","7,489.5","0.85K","1.42%"
"02/06/2020","7,591.4","8,174.9","8,179.4","7,450.6","2.57K","-7.12%"
"01/06/2020","8,173.2","7,667.5","8,300.0","7,619.7","1.69K","6.64%"
"31/05/2020","7,664.6","7,843.4","7,843.4","7,620.0","0.66K","-2.28%"
"30/05/2020","7,843.4","7,646.1","7,869.9","7,566.0","0.81K","2.53%"
"29/05/2020","7,650.1","7,773.2","7,799.3","7,578.0","0.89K","-1.58%"
"28/05/2020","7,773.2","7,513.8","7,812.7","7,439.5","0.97K","3.49%"
"27/05/2020","7,511.1","7,183.9","7,566.0","7,168.9","0.98K","4.46%"
"26/05/2020","7,190.4","7,309.6","7,364.0","7,070.0","0.85K","-1.63%"
"25/05/2020","7,309.6","7,174.0","7,380.0","7,114.5","0.98K","1.86%"
"24/05/2020","7,176.0","7,557.9","7,663.0","7,156.0","0.89K","-5.04%"
"23/05/2020","7,556.8","7,549.6","7,674.0","7,493.6","0.52K","-0.02%"
"22/05/2020","7,558.6","7,424.6","7,642.0","7,333.0","1.08K","1.69%"
"21/05/2020","7,432.7","7,786.5","7,851.5","7,205.0","2.07K","-4.65%"
"20/05/2020","7,795.3","7,996.0","8,034.0","7,657.1","1.52K","-2.51%"
"19/05/2020","7,996.0","7,991.0","8,080.5","7,780.0","1.29K","0.06%"
"18/05/2020","7,991.0","7,983.0","8,120.0","7,843.2","1.31K","0.10%"
"17/05/2020","7,983.0","7,751.1","8,100.0","7,716.0","1.41K","2.88%"
"16/05/2020","7,759.9","7,689.5","7,893.0","7,617.3","0.80K","0.92%"
"15/05/2020","7,689.5","7,982.7","8,028.8","7,550.0","1.72K","-3.74%"
"14/05/2020","7,988.5","7,627.2","8,150.0","7,591.3","2.56K","4.74%"
"13/05/2020","7,627.2","7,210.0","7,698.0","7,201.2","1.52K","5.79%"
"12/05/2020","7,210.0","6,964.0","7,325.0","6,944.0","1.14K","3.53%"
"11/05/2020","6,964.0","7,050.0","7,497.0","6,674.5","2.97K","-1.28%"
"10/05/2020","7,054.0","7,702.5","7,732.0","6,625.0","3.99K","-8.51%"
"09/05/2020","7,709.7","7,927.4","8,016.1","7,690.0","1.51K","-2.75%"
"08/05/2020","7,927.4","8,107.8","8,123.0","7,886.0","1.64K","-2.23%"
"07/05/2020","8,107.8","7,458.1","8,150.0","7,351.0","2.87K","8.71%"
"06/05/2020","7,458.1","7,272.8","7,649.9","7,190.0","1.91K","2.54%"
"05/05/2020","7,273.3","7,141.5","7,325.0","7,074.0","1.17K","1.73%"
"04/05/2020","7,149.2","7,169.9","7,211.0","6,870.0","1.24K","-0.29%"
"03/05/2020","7,169.9","7,193.0","7,369.4","7,013.6","1.58K","-0.32%"
"02/05/2020","7,193.0","7,077.6","7,220.0","7,028.7","1.00K","1.63%"
"01/05/2020","7,077.6","6,874.6","7,250.0","6,873.8","1.38K","2.95%"
"30/04/2020","6,874.6","7,059.1","7,608.2","6,688.0","4.16K","-2.76%"
"29/04/2020","7,069.9","6,254.1","7,240.0","6,210.0","3.32K","12.93%"
"28/04/2020","6,260.7","6,278.3","6,280.0","6,190.0","0.92K","-0.29%"
"27/04/2020","6,279.0","6,235.0","6,307.8","6,159.0","0.80K","0.71%"
"26/04/2020","6,235.0","6,120.7","6,248.0","6,097.0","0.76K","1.87%"
"25/04/2020","6,120.7","6,076.4","6,232.7","6,035.0","0.55K","0.67%"
"24/04/2020","6,080.0","6,063.3","6,194.6","6,000.0","0.86K","0.31%"
"23/04/2020","6,061.0","5,790.5","6,250.0","5,706.0","1.65K","4.68%"
"22/04/2020","5,789.8","5,586.4","5,822.0","5,574.0","0.75K","3.64%"
"21/04/2020","5,586.4","5,511.6","5,671.0","5,501.1","0.62K","1.36%"
"20/04/2020","5,511.6","5,722.6","5,799.0","5,460.0","1.11K","-3.69%"
"19/04/2020","5,722.6","5,821.0","5,828.0","5,671.0","0.40K","-1.65%"
"18/04/2020","5,818.5","5,639.1","5,849.0","5,635.8","0.61K","3.18%"
"17/04/2020","5,639.1","5,683.7","5,749.0","5,615.0","0.57K","-0.78%"
"16/04/2020","5,683.7","5,299.3","5,769.0","5,187.4","1.10K","7.25%"
"15/04/2020","5,299.3","5,452.1","5,521.9","5,288.7","0.64K","-2.80%"
"14/04/2020","5,452.1","5,488.3","5,550.0","5,405.1","0.52K","-0.66%"
"13/04/2020","5,488.3","5,550.0","5,550.0","5,303.0","1.15K","-1.11%"
"12/04/2020","5,550.0","5,538.1","5,801.0","5,468.0","0.77K","0.27%"
"11/04/2020","5,535.0","5,523.5","5,597.4","5,450.0","0.56K","0.06%"
"10/04/2020","5,531.6","5,855.2","5,870.0","5,418.7","1.29K","-5.53%"
"09/04/2020","5,855.2","5,940.4","5,958.0","5,755.9","0.75K","-1.43%"
"08/04/2020","5,940.4","5,848.0","6,030.0","5,806.6","0.72K","1.58%"
"07/04/2020","5,848.0","6,008.2","6,090.0","5,732.0","1.44K","-2.68%"
"06/04/2020","6,009.3","5,563.7","6,010.0","5,550.7","1.66K","8.01%"
"05/04/2020","5,563.7","5,589.4","5,616.2","5,469.0","0.65K","-0.61%"
"04/04/2020","5,598.0","5,494.4","5,691.7","5,452.0","0.81K","1.76%"
"03/04/2020","5,501.0","5,494.1","5,749.0","5,426.7","1.00K","-0.03%"
"02/04/2020","5,502.4","5,370.6","5,850.0","5,255.0","1.80K","2.58%"
"01/04/2020","5,364.0","5,195.1","5,396.5","4,977.0","0.94K","3.25%"
"31/03/2020","5,195.2","5,169.7","5,298.0","5,144.1","0.59K","0.49%"
"30/03/2020","5,169.7","4,733.5","5,341.0","4,712.0","1.06K","9.11%"
"29/03/2020","4,738.2","5,038.3","5,060.7","4,730.0","0.90K","-5.96%"
"28/03/2020","5,038.3","5,131.3","5,300.0","4,862.0","1.45K","-1.81%"
"27/03/2020","5,131.3","5,554.0","5,649.0","5,067.0","0.96K","-7.77%"
"26/03/2020","5,563.5","5,668.7","5,748.3","5,466.1","0.83K","-1.85%"
"25/03/2020","5,668.7","5,747.7","5,870.9","5,475.0","1.34K","-1.37%"
"24/03/2020","5,747.7","5,623.6","5,908.0","5,514.8","1.42K","2.21%"
"23/03/2020","5,623.6","5,036.1","5,700.0","4,931.0","1.53K","11.66%"
"22/03/2020","5,036.1","5,345.0","5,530.4","4,985.0","1.04K","-5.78%"
"21/03/2020","5,345.0","5,355.4","5,598.7","5,076.0","1.05K","-0.19%"
"20/03/2020","5,355.4","5,401.5","5,963.9","4,860.1","3.09K","-0.86%"
"19/03/2020","5,401.5","4,640.7","5,650.0","4,571.0","3.44K","16.22%"
"18/03/2020","4,647.7","4,434.2","4,672.9","4,204.6","1.62K","4.82%"
"17/03/2020","4,434.2","4,119.0","4,626.0","4,046.8","2.02K","7.51%"
"16/03/2020","4,124.3","4,338.0","4,371.0","3,720.0","3.77K","-4.92%"
"15/03/2020","4,338.0","4,222.3","4,841.0","4,171.0","2.04K","2.74%"
"14/03/2020","4,222.3","4,689.1","4,689.1","4,114.2","2.06K","-9.96%"
"13/03/2020","4,689.1","3,968.4","5,050.0","3,300.0","5.83K","15.78%"
"12/03/2020","4,050.0","6,213.0","6,213.0","3,857.5","3.35K","-34.81%"
"11/03/2020","6,213.0","6,120.7","6,230.0","5,900.1","0.77K","1.51%"
"10/03/2020","6,120.7","6,073.6","6,285.0","5,984.0","0.96K","0.77%"
"09/03/2020","6,073.6","6,145.9","6,264.1","5,815.8","1.39K","-1.28%"
"08/03/2020","6,152.4","6,827.1","6,828.4","6,131.6","0.93K","-9.89%"
"07/03/2020","6,827.7","7,018.0","7,070.0","6,797.7","0.31K","-2.68%"
"06/03/2020","7,016.0","7,015.3","7,084.8","6,927.1","0.37K","0.01%"
"05/03/2020","7,015.3","6,814.7","7,095.0","6,814.7","0.49K","2.86%"
"04/03/2020","6,820.0","6,836.4","6,924.9","6,764.7","0.34K","-0.42%"
"03/03/2020","6,848.8","6,998.7","7,000.0","6,760.1","0.53K","-2.08%"
"02/03/2020","6,994.3","6,662.7","7,058.0","6,628.1","0.64K","4.77%"
"01/03/2020","6,675.6","6,654.3","6,837.9","6,570.0","0.58K","0.32%"
"29/02/2020","6,654.3","6,807.7","6,864.0","6,654.3","0.47K","-2.25%"
"28/02/2020","6,807.7","6,849.0","6,930.6","6,560.0","0.62K","-0.60%"
"27/02/2020","6,849.0","6,819.8","6,988.0","6,606.0","0.67K","0.43%"
"26/02/2020","6,819.8","7,182.8","7,233.8","6,680.0","1.06K","-5.05%"
"25/02/2020","7,182.8","7,494.5","7,502.0","7,120.0","0.52K","-4.26%"
"24/02/2020","7,502.0","7,702.1","7,724.0","7,350.0","0.43K","-2.60%"
"23/02/2020","7,702.1","7,479.0","7,735.0","7,469.3","0.27K","2.98%"
"22/02/2020","7,479.0","7,484.9","7,513.2","7,399.0","0.21K","-0.26%"
"21/02/2020","7,498.6","7,476.0","7,589.9","7,417.0","0.34K","0.30%"
"20/02/2020","7,476.0","7,450.0","7,560.0","7,333.0","0.48K","0.35%"
"19/02/2020","7,450.0","7,845.9","7,987.0","7,234.0","0.67K","-5.05%"
"18/02/2020","7,845.9","7,484.9","7,933.7","7,381.9","0.57K","4.82%"
"17/02/2020","7,484.9","7,634.5","7,649.6","7,280.0","0.55K","-1.77%"
"16/02/2020","7,620.2","7,605.4","7,733.7","7,371.9","0.46K","0.19%"
"15/02/2020","7,605.5","7,960.5","7,980.0","7,520.8","0.54K","-4.46%"
"14/02/2020","7,960.5","7,871.1","7,980.0","7,756.0","0.36K","1.14%"
"13/02/2020","7,871.1","8,015.3","8,144.0","7,776.5","0.62K","-1.80%"
"12/02/2020","8,015.3","7,945.5","8,088.0","7,920.2","0.65K","0.88%"
"11/02/2020","7,945.5","7,629.0","8,030.0","7,523.2","0.68K","3.79%"
"10/02/2020","7,655.2","7,910.9","7,943.1","7,541.1","0.63K","-3.37%"
"09/02/2020","7,922.0","7,718.1","7,949.0","7,701.5","0.53K","2.64%"
"08/02/2020","7,718.1","7,616.4","7,738.0","7,510.0","0.30K","1.25%"
"07/02/2020","7,623.0","7,567.8","7,650.0","7,525.0","0.46K","0.73%"
"06/02/2020","7,567.8","7,417.1","7,628.9","7,351.5","0.62K","2.33%"
"05/02/2020","7,395.7","7,031.2","7,499.0","7,029.2","0.77K","5.19%"
"04/02/2020","7,030.8","7,156.9","7,199.0","6,985.0","0.40K","-1.76%"
"03/02/2020","7,156.9","7,097.4","7,296.6","7,050.0","0.52K","0.84%"
"02/02/2020","7,097.4","7,116.9","7,180.0","6,924.4","0.36K","-0.27%"
"01/02/2020","7,116.9","7,061.3","7,163.2","7,030.0","0.31K","0.74%"
"31/01/2020","7,064.8","7,278.2","7,297.6","7,002.0","0.60K","-2.76%"
"30/01/2020","7,265.3","7,144.0","7,322.0","7,005.5","0.54K","1.58%"
"29/01/2020","7,152.2","7,205.0","7,256.1","7,090.1","0.60K","-0.89%"
"28/01/2020","7,216.6","6,802.4","7,241.4","6,800.0","0.78K","6.09%"
"27/01/2020","6,802.4","6,592.0","6,880.0","6,555.9","0.57K","3.19%"
"26/01/2020","6,592.0","6,374.9","6,592.0","6,355.0","0.31K","3.41%"
"25/01/2020","6,374.9","6,458.9","6,458.9","6,323.3","0.21K","-1.30%"
"24/01/2020","6,458.9","6,397.6","6,515.0","6,271.0","0.45K","0.96%"
"23/01/2020","6,397.6","6,595.0","6,600.0","6,310.0","0.52K","-2.99%"
"22/01/2020","6,595.0","6,686.9","6,735.0","6,536.1","0.40K","-1.37%"
"21/01/2020","6,686.9","6,640.5","6,715.6","6,480.7","0.43K","0.50%"
"20/01/2020","6,653.9","6,711.3","6,735.5","6,551.1","0.33K","-0.86%"
"19/01/2020","6,711.3","6,843.0","7,055.0","6,530.5","0.74K","-1.93%"
"18/01/2020","6,843.0","6,850.3","6,900.0","6,783.8","0.28K","-0.11%"
"17/01/2020","6,850.3","6,677.4","6,919.8","6,618.3","0.61K","2.59%"
"16/01/2020","6,677.4","6,768.0","6,799.9","6,575.0","0.44K","-1.34%"
"15/01/2020","6,768.0","6,790.0","6,849.8","6,578.8","0.61K","-0.61%"
"14/01/2020","6,809.8","6,256.1","6,847.6","6,250.0","1.10K","8.92%"
"13/01/2020","6,252.4","6,272.9","6,296.0","6,185.6","0.28K","-0.44%"
"12/01/2020","6,280.0","6,141.0","6,280.0","6,101.0","0.23K","2.09%"
"11/01/2020","6,151.6","6,273.8","6,342.6","6,127.4","0.42K","-1.87%"
"10/01/2020","6,269.0","5,979.5","6,269.0","5,879.0","0.84K","4.65%"
"09/01/2020","5,990.5","6,144.5","6,144.6","5,930.8","0.69K","-2.48%"
"08/01/2020","6,142.7","6,243.6","6,486.5","6,008.6","1.01K","-1.62%"
"07/01/2020","6,243.6","5,905.0","6,281.8","5,900.8","0.92K","5.73%"
"06/01/2020","5,905.0","5,624.4","5,931.9","5,616.0","0.67K","4.87%"
"05/01/2020","5,630.9","5,623.1","5,725.0","5,601.0","0.28K","-0.06%"
"04/01/2020","5,634.2","5,603.1","5,662.9","5,566.1","0.22K","0.65%"
"03/01/2020","5,597.7","5,295.8","5,660.0","5,229.0","0.52K","5.70%"
"02/01/2020","5,295.8","5,422.2","5,442.7","5,272.1","0.35K","-2.33%"
"01/01/2020","5,422.2","5,444.2","5,496.1","5,412.1","0.16K","-0.40%"
